EP ID,SMILES,Es-Ea (eV),LUMO_sol (eV),HOMO_sol (eV),Dielectric constant of solvents,binary_features,cluster,PC1,PC2,PC3
ep-38085,CCCC1CCOC1,0.8960043820476190,8.016744662,-7.590614451,5.88,"[1, 0, 0, 0, 1]",4,-0.8159991268045510,-0.41699056756397000,0.24901822990683600
ep-38087,CCC1CCOCC1,0.9187965308898010,8.238517409,-7.643404528,6.4819,"[1, 0, 0, 0, 1]",4,-0.6819467082955680,-0.4182132945144520,0.22836855074109900
ep-399,C1COCO1,0.937751077736829,7.517960066,-8.214571394,1.9911,"[1, 0, 0, 0, 1]",4,0.12482894592255100,-0.7475105587278170,0.15435270011123800
ep-493398,CC(=O)C1OCCC1C,0.9692382553241810,0.56354768,-7.360134062,2.8626,"[1, 1, 0, 0, 1]",4,-0.7255365674346300,0.41639483558074500,1.4923697367370500
ep-493404,CC(C)C1OCCC1=O,1.0728885818819900,0.454430046,-7.540001284,3.3895,"[1, 1, 0, 0, 1]",4,-0.27747201186432000,0.3177767563512070,1.6407337285912900
ep-493440,CCC1OCC(=O)C1C,1.0491118686586100,0.445994518,-7.532109984,4.2344,"[1, 1, 0, 0, 1]",4,-0.2684633072447560,0.3371572144065020,1.5407121881555400
ep-493886,CCC1(C)OCCC1=O,1.0738780730919700,0.448171429,-7.54326665,3.1642,"[1, 1, 0, 0, 1]",4,-0.2826404692447100,0.3130352146186600,1.652357757470500
ep-493897,COC1C(=O)COC1C,0.8245555860174210,0.216874699,-7.80177476,3.6451,"[1, 1, 0, 0, 1]",4,-0.04034416211094930,0.2759587825971700,0.7710992851773390
ep-493924,CCC1OCC(C)C1=O,1.066689449260270,0.56572459,-7.540273398,3.2704,"[1, 1, 0, 0, 1]",4,-0.2956816651509520,0.32679885549885000,1.6192539434292200
ep-493930,CCC1OCCCC1=O,0.9980821560777570,0.514567196,-7.443400885,3.3579,"[1, 1, 0, 0, 1]",4,-0.5234262725227240,0.3794066469706220,1.4955575957339100
ep-493936,CCC1OCOCC1=O,1.1367739168174700,0.548037193,-7.790073866,4.2644,"[1, 1, 0, 0, 1]",4,0.2608111446045790,0.22475711282740300,1.5948778742642500
ep-493937,COC1CCOCC1=O,1.1167677018215900,0.276467621,-7.738916472,4.0468,"[1, 1, 0, 0, 1]",4,0.15580916832792700,0.22533031238074000,1.6083574660648500
ep-493964,CCC1OCC(=O)C1=O,1.0304490891752600,-0.249528355,-8.183006194,2.134,"[1, 1, 0, 0, 1]",4,0.7671423002702280,0.02019199629678740,1.1909054034454800
ep-493980,CCC1OC(C)CC1=O,1.0692071341410900,0.479464516,-7.540817626,3.1966,"[1, 1, 0, 0, 1]",4,-0.29146032632391000,0.3181516073955370,1.6367977650169700
ep-494034,CCCC1OCCC1=O,1.08521085453245,0.457967525,-7.558777136,2.9969,"[1, 1, 0, 0, 1]",4,-0.2541890972113130,0.30276765938628200,1.6802156911435300
ep-494039,CC(=O)C1CC(C)CO1,0.966431439541847,0.555112152,-7.38571276,6.5393,"[1, 1, 0, 0, 1]",4,-0.4852166930042240,0.4519318783570950,1.2942013939655400
ep-494393,CCC1CC(=O)CCO1,1.0257631639896000,0.461232891,-7.39931845,2.6929,"[1, 1, 0, 0, 1]",4,-0.6055924344084490,0.37551403370761700,1.6397648831154100
ep-494482,CCC1CCC(=O)CO1,1.010943192771700,0.560282314,-7.483401614,4.976,"[1, 1, 0, 0, 1]",4,-0.3567317254276180,0.38425387056896200,1.4233740811710400
ep-494669,CCC1CC(=O)C(C)O1,1.09046049637931,0.454974274,-7.544899333,2.552,"[1, 1, 0, 0, 1]",4,-0.2969234863334970,0.30074837759426400,1.7258298459761900
ep-495005,CC(=O)OC1CCOC1,0.8665175952314860,0.192928684,-7.402855929,7.8346,"[1, 1, 0, 0, 1]",4,-0.46361044519846200,0.46131226603579200,0.9728775945165780
ep-497236,COC(=O)c1cc#co1,0.951218567084954,-0.533887276,-7.713882002,1.5632,"[1, 1, 0, 0, 1]",4,-0.139033037526309,0.18754325370945900,1.349457261746010
ep-497844,CC(=O)C1COCC1C,0.4484459227906150,0.582595646,-7.35850138,5.626,"[1, 0, 0, 0, 1]",4,-1.25892026354949,-0.794008718074975,-0.18945302136570800
ep-497845,CC(C)C1COCC1=O,1.0687470178116000,0.436198421,-7.53755226,3.5663,"[1, 0, 0, 0, 1]",4,-0.44261490941500500,-1.0746389286012200,1.5293898845479500
ep-498273,CC(=O)C1(C)CCOC1,0.3577692088131340,0.559738087,-7.406121295,2.6115,"[1, 0, 0, 0, 1]",4,-1.4266261962833000,-0.824369055294342,-0.3325301466801730
ep-498275,CC1(C)COCCC1=O,1.0006757382625400,0.510485489,-7.413196253,1.8854,"[1, 0, 0, 0, 1]",4,-0.8198034088979130,-1.0236524210392400,1.4989455426016800
ep-498279,CC1OCC(=O)C1(C)C,1.0650698623921300,0.478103947,-7.541906081,3.3948,"[1, 1, 0, 0, 1]",4,-0.28287068077883400,0.32124358414895400,1.615248925420880
ep-498286,CCC1(C)COCC1=O,1.0574057461604300,0.486539474,-7.542994536,6.6934,"[1, 0, 0, 0, 1]",4,-0.2784825269719930,-1.0312470504967100,1.3422967042894300
ep-498292,CC1(C=O)COCC1=O,0.7881779955913040,0.018775852,-7.867626299,2.3619,"[1, 0, 0, 0, 1]",4,-0.18744486572357600,-1.164649001646460,0.6059174934121130
ep-498297,CC1OCC(C)(C)C1=O,1.0690182994931600,0.572527435,-7.550069495,3.2369,"[1, 1, 0, 0, 1]",4,-0.27859443825572400,0.3226251824279500,1.6198933896982900
ep-498303,CC1(C)COC(=O)C1=O,0.9116083814412180,-0.171975922,-7.685582167,4.6911,"[1, 1, 0, 0, 1]",4,-0.0783949345931049,0.2762047078806070,1.0801561871879000
ep-498311,CCC1COCCC1=O,0.9759434764116470,0.570622639,-7.359589835,3.1289,"[1, 0, 0, 0, 1]",4,-0.8733093633409970,-0.9767356703889080,1.4036381998779100
ep-498314,CC(=O)C1CCCOC1,0.9451997446577170,0.615793529,-7.352242762,6.5773,"[1, 0, 0, 0, 1]",4,-0.7327827559756580,-0.9195317126767170,1.1565629463774300
ep-498317,CCC1C(=O)COC1C,1.0724266078915600,0.436198421,-7.549253153,3.2599,"[1, 1, 0, 0, 1]",4,-0.26786032138772100,0.31144945977927800,1.6406246560056700
ep-498318,CC(=O)C1CCOC1C,0.9786652597910890,0.523002724,-7.382719508,4.0491,"[1, 1, 0, 0, 1]",4,-0.6108952897605560,0.41659516579630200,1.4505203381104800
ep-498333,CCC1COC(C)C1=O,1.066363291356080,0.563819794,-7.542994536,3.6868,"[1, 1, 0, 0, 1]",4,-0.2687247081107240,0.33081605897096200,1.5969922362695900
ep-498342,CCC1COC(=O)C1=O,0.8960971621303650,-0.195649822,-7.677690867,3.4089,"[1, 1, 0, 0, 1]",4,-0.17512647142653600,0.26604089151426300,1.104711916468230
ep-498343,O=CC(=O)C1CCOC1,0.6271393946829440,-0.352115257,-7.947083529,5.5864,"[1, 0, 0, 0, 1]",4,-0.01327290375540800,-1.1380486125502000,-0.020119735550995600
ep-498346,CCCC1COCC1=O,1.0476665424539900,0.417694683,-7.55115795,5.705,"[1, 0, 0, 0, 1]",4,-0.32336323167897200,-1.049007605862980,1.361788066575100
ep-498360,COCC1COCC1=O,0.4171557188649400,0.396197693,-7.532109984,3.9301,"[1, 0, 0, 0, 1]",4,-1.0697141143111900,-0.8849623200915140,-0.30279402234975100
ep-498361,CC(=O)C1COCOC1,0.9965117581434460,0.398102489,-7.477142996,5.7931,"[1, 0, 0, 0, 1]",4,-0.4960655615852100,-1.0073729113676900,1.2681394714479300
ep-498533,CCC1COCC(=O)C1,1.0002106639326400,0.516199879,-7.446122023,5.5909,"[1, 0, 0, 0, 1]",4,-0.5636783245904310,-0.9900416078344570,1.2996049518270000
ep-498674,COC(=O)C1CCOC1,0.480064233146158,0.317012577,-7.419454871,7.9113,"[1, 1, 0, 0, 1]",4,-0.8168602303369180,0.5764422116686120,-0.13382117655120300
ep-502272,CC1OCCC(=O)C1=O,0.7709081362898370,0.096600399,-7.925586539,2.2799,"[1, 1, 0, 0, 1]",4,0.05474009949219090,0.21915549363299100,0.6088868096739110
ep-502278,COC1COC(=O)C1=O,1.0331821707293200,-0.336604771,-7.83116305,2.7911,"[1, 1, 0, 0, 1]",4,0.20002774720467800,0.15116116641627200,1.4217161003163200
ep-502282,CC1OC(C)C(=O)C1=O,1.0116922764048800,-0.221500633,-8.168039935,1.6894,"[1, 1, 0, 0, 1]",4,0.6972546478808820,0.027901155613901600,1.1674649978887600
ep-502286,O=CC(=O)C1COCO1,0.8067757143721360,-0.595384994,-8.221374239,3.0548,"[1, 1, 0, 0, 1]",4,0.6829877658892200,0.05381111265663790,0.524816164035584
ep-502303,O=CC1OCC(=O)C1=O,0.9596229999469750,-0.596201336,-8.258381716,2.9458,"[1, 1, 0, 0, 1]",4,0.8913335680146900,-0.0050425836517860200,0.9315458353582160
ep-503166,COCC1OCOC1=O,0.7495688668170190,-0.019592194,-7.70871184,3.1894,"[1, 1, 0, 0, 1]",4,-0.28675286260149200,0.30768442478601700,0.6683843727301370
ep-503256,COC1OCCC(=O)O1,0.9270595141858090,1.579348495,-7.36856959,3.1344,"[1, 1, 0, 0, 1]",4,-0.7940125290300080,0.5090050623194200,1.2684460339767700
ep-503264,COC1(C)COCC1=O,0.7574809671198450,0.41034761,-7.719324278,4.5492,"[1, 1, 0, 0, 1]",4,-0.21111880962569100,0.35209822539036000,0.5821189233661670
ep-503265,COC1COC(C)C1=O,0.8289055409921570,0.288168514,-7.811026629,3.8758,"[1, 1, 0, 0, 1]",4,-0.011549059454275700,0.2797370132612540,0.7597936134887070
ep-503553,CCOC1COCC1=O,0.6591202985052980,0.251705265,-7.762318259,2.454,"[1, 1, 0, 0, 1]",4,-0.3372822423750720,0.32613719243543000,0.3891735992924890
ep-503564,COC1OCOCC1=O,0.8425887238349800,0.151023159,-7.949804667,4.8188,"[1, 1, 0, 0, 1]",4,0.30096558026565300,0.22497021936864300,0.6681640030244190
ep-503680,CC1OCC(=O)C(C)O1,1.2463824361574300,0.783959858,-7.732385741,2.401,"[1, 1, 0, 0, 1]",4,0.1547912549678630,0.21072980579416000,2.009328542727770
ep-503756,CCC1OCC(=O)CO1,1.1504490285999700,0.229391933,-7.742726065,2.9335,"[1, 1, 0, 0, 1]",4,0.13805136393540300,0.19696315142776100,1.75634579583372
ep-505642,CCCC1OCOC1=O,1.0542741170048500,0.223677544,-7.571294371,2.6416,"[1, 1, 0, 0, 1]",4,-0.2690069051712460,0.28409695751657900,1.6217741165950500
ep-505649,COC(=O)C1CCCO1,0.4341978400954170,0.262045589,-7.351154307,5.5755,"[1, 1, 0, 0, 1]",4,-1.1032032964986700,0.5820455681202130,-0.09951996989074220
ep-505681,CC1COC(C=O)C1=O,0.6694519119896020,-0.031293087,-7.801230532,2.6929,"[1, 1, 0, 0, 1]",4,-0.23108803304353700,0.2892663042554180,0.40385198303572900
ep-505754,O=CC1CCC(=O)CO1,0.8864360739408660,0.00571439,-7.561498274,7.6166,"[1, 1, 0, 0, 1]",4,-0.17035904679682300,0.3792495600804280,0.9437273601699260
ep-505854,CC1C(=O)COC1C=O,1.2128276647297800,0.148302021,-7.825176547,2.7844,"[1, 1, 0, 0, 1]",4,0.33869277345965800,0.14027683899079800,1.8869914004926400
ep-505894,COC1OCC(=O)C1=O,1.1257552036978400,-0.296604042,-8.25865383,3.1136,"[1, 1, 0, 0, 1]",4,1.0472793317886300,-0.026913656806157800,1.3623424852644700
ep-505896,CCOC1OCCC1=O,0.8791902426695140,0.297692497,-7.717419482,4.4958,"[1, 1, 0, 0, 1]",4,-0.09159961703068750,0.30842816318557200,0.9360292160987100
ep-506868,O=C1COCC(=O)C1=O,1.09139764889973,-0.537152641,-8.366138781,3.331,"[1, 0, 0, 0, 1]",4,1.0576202974203000,-1.468588794291060,1.1066189845650400
ep-507127,CC1CC(=O)C(=O)CO1,0.8190603834437980,0.062858288,-7.937015318,2.2668,"[1, 1, 0, 0, 1]",4,0.12298092415037000,0.19831027558026100,0.7390582049956840
ep-507142,CC1COCC(=O)C1=O,0.779292826632386,-0.047075687,-7.935110522,2.217,"[1, 0, 0, 0, 1]",4,-0.08331378949240880,-1.1941386236006600,0.5462436480717910
ep-508207,CC1(C)COCC(=O)C1,0.9990743316584590,0.533887276,-7.487211207,7.9604,"[1, 0, 0, 0, 1]",4,-0.3667618563260750,-0.9746363906780720,1.1545405947119000
ep-508298,CC1CC(=O)COC1C,0.998005641981752,0.57715337,-7.453469096,5.1732,"[1, 1, 0, 0, 1]",4,-0.411631811832084,0.40280906946125900,1.3974389164035400
ep-508310,COC1OCC(=O)C1C,0.8899703084072610,0.308032822,-7.645309325,2.0326,"[1, 1, 0, 0, 1]",4,-0.3394462134046960,0.30285349469947400,1.131812866346040
ep-508490,CC1C(=O)COC1(C)C,1.092784373566350,0.441640697,-7.538096488,2.2917,"[1, 1, 0, 0, 1]",4,-0.31973430480422900,0.29837571318155000,1.7504987650818900
ep-508507,CC1OC(C)C(C)C1=O,1.0931284070588200,0.431572487,-7.540817626,1.87,"[1, 1, 0, 0, 1]",4,-0.33685881559438300,0.2913211686410740,1.7702736338949600
ep-508621,CC(C)C1CC(=O)CO1,1.0901315507007800,0.369802654,-7.559593478,3.0837,"[1, 1, 0, 0, 1]",4,-0.23837193325870000,0.29514249093399900,1.6968912049028600
ep-508633,CC(C)C1OCC(=O)O1,1.0198550752400600,0.107212837,-7.565579981,7.1549,"[1, 1, 0, 0, 1]",4,-0.06286631397692400,0.3419631569558120,1.327019655299880
ep-508713,CC1OC(=O)C(C)(C)O1,1.0016627701052200,0.078096661,-7.507619742,5.6661,"[1, 1, 0, 0, 1]",4,-0.25988204508504200,0.3482000337866800,1.3893683177709400
ep-508763,CC(C)C1OCOC1=O,1.0388156015031100,0.189663319,-7.592519248,5.303,"[1, 1, 0, 0, 1]",4,-0.10198096391851500,0.31044753563006600,1.4412760115411000
ep-513521,CC1OC(C)(C)OC1=O,0.9929591684567140,0.39674192,-7.486122752,5.9269,"[1, 1, 0, 0, 1]",4,-0.30931508499745800,0.3870620736694300,1.340445914655550
ep-513524,CCC1OC(=O)C(C)O1,1.2453990776429200,0.16544519,-7.541633967,7.0914,"[1, 1, 0, 0, 1]",4,0.11031698724276900,0.2901703447109270,1.9725716496160100
ep-513555,COC(=O)c1c#coc1,0.8052330148950310,-0.55783329,-7.729664603,4.2546,"[1, 1, 0, 0, 1]",4,-0.10848917432789900,0.25441234873721600,0.8054516560944950
ep-513619,COC1(C)OCC(=O)O1,0.9884197600616970,0.074831295,-7.618370059,5.9906,"[1, 1, 0, 0, 1]",4,-0.06317044329598720,0.31457820082188700,1.2597022382180600
ep-513645,CC(=O)OC1COCO1,1.0569727406938300,0.058504467,-7.534286894,3.5536,"[1, 1, 0, 0, 1]",4,-0.2721838507123660,0.2951335394820790,1.6265089251489100
ep-513805,CCC1OC(C)OC1=O,1.0113425648991100,0.098233082,-7.528844618,5.1898,"[1, 1, 0, 0, 1]",4,-0.24038049722199900,0.3333286527213040,1.422258567171650
ep-513857,CCOC1OCOC1=O,0.9226270338248440,-0.119730072,-7.713882002,5.5111,"[1, 1, 0, 0, 1]",4,0.022805594770552100,0.2766934902437090,1.0480386293988200
ep-524174,CC1CC(=O)C(C)(C)O1,1.1029784121313700,0.452797363,-7.547076243,1.9578,"[1, 1, 0, 0, 1]",4,-0.31278310094446000,0.288931530060782,1.7874770507114800
ep-524175,CC1(C)OCCCC1=O,0.9826710590772870,0.712121815,-7.437686495,7.1099,"[1, 1, 0, 0, 1]",4,-0.35710500043659600,0.44738095843761600,1.2628350188588800
ep-524177,CC(=O)C1(C)COCO1,1.0308836189206600,0.439191673,-7.518504294,4.6132,"[1, 1, 0, 0, 1]",4,-0.2891410005576580,0.35150946898278300,1.4820191601597200
ep-524178,CC1(C)OCOCC1=O,1.173251136312410,0.557016949,-7.758236552,2.4404,"[1, 1, 0, 0, 1]",4,0.1425564293794710,0.20457939338474200,1.8043200748434300
ep-524184,CC1COC(C)(C)C1=O,1.0412626763001100,0.564636135,-7.53755226,4.8015,"[1, 1, 0, 0, 1]",4,-0.242734118371571,0.35369254045921000,1.4780535446603600
ep-524189,CCC1(C)OCOC1=O,1.0190441889885300,0.143676086,-7.554151202,6.5884,"[1, 1, 0, 0, 1]",4,-0.11604860554914100,0.3424046869947540,1.3563039706434800
ep-524247,CC1OC(C)(C)CC1=O,1.0797602305803800,0.464498257,-7.532654212,2.7692,"[1, 1, 0, 0, 1]",4,-0.31747353661325500,0.3117605212995740,1.6934430075268200
ep-524255,CCC1(C)CC(=O)CO1,1.0830683131340700,0.387762165,-7.548436812,3.1991,"[1, 1, 0, 0, 1]",4,-0.259422507030957,0.3041344594386700,1.6779816619137300
ep-524257,CC1(C)CCC(=O)CO1,1.0097478130265300,0.536064186,-7.424625033,3.2035,"[1, 1, 0, 0, 1]",4,-0.5540509039344740,0.38285521795103700,1.5467672642762400
ep-525407,CC1(C)OCC(=O)C1=O,1.021272017377560,-0.225310226,-8.154434245,2.1284,"[1, 1, 0, 0, 1]",4,0.7069489225284480,0.03527124841229380,1.183451020348880
ep-527277,COC1COCCC1=O,0.4849481918970760,0.428035007,-7.497551531,2.9449,"[1, 1, 0, 0, 1]",4,-0.9506143823303090,0.4941900412643290,0.04939693642141340
ep-527281,COC1COCC(=O)C1,0.535168024567167,0.35592485,-7.547892584,5.129,"[1, 1, 0, 0, 1]",4,-0.692267690387202,0.4821033018496680,0.05791772799417620
ep-527314,CC(=O)C1COCCO1,0.3685020199495320,0.474566467,-7.381358939,3.0237,"[1, 1, 0, 0, 1]",4,-1.2646986129818300,0.5752754212549570,-0.20252922203688600
ep-527315,COCC1OCCC1=O,0.4969673798357310,0.341502819,-7.687486964,4.2272,"[1, 1, 0, 0, 1]",4,-0.5355435843581830,0.4290551517282900,-0.10306844142532100
ep-527327,COCC1CC(=O)CO1,1.0824878735334600,0.334972088,-7.605308596,4.5364,"[1, 1, 0, 0, 1]",4,-0.08634299904530860,0.29534186316023100,1.578062766129480
ep-527372,COC(=O)C1OCCO1,0.6630110566143760,0.01360569,-7.620002741,5.2297,"[1, 1, 0, 0, 1]",4,-0.4173416106543120,0.39291551977595800,0.38957240269642500
ep-529025,CC1COC(C)C(=O)C1,1.0054928211941200,0.568173614,-7.469795924,4.3828,"[1, 1, 0, 0, 1]",4,-0.41809633752432700,0.3842442815081170,1.4449203911617000
ep-529133,COC1OCCCC1=O,1.045620119032260,0.396469807,-7.618370059,5.425,"[1, 1, 0, 0, 1]",4,-0.055376301336158300,0.3167544129691850,1.4186780719958300
ep-529209,CC1CC(C)C(=O)CO1,1.0003410680441400,0.572799549,-7.474966086,4.5898,"[1, 1, 0, 0, 1]",4,-0.4032827268723660,0.38669221680852800,1.4167447060725100
ep-529213,CCCC1CC(=O)CO1,1.164424044093810,0.351843143,-7.569933802,2.4454,"[1, 1, 0, 0, 1]",4,-0.180951090658793,0.2608383584019990,1.92901322699926
ep-529221,CCCC1OCC(=O)O1,1.0246101566828800,-0.041633411,-7.574831851,8.0436,"[1, 1, 0, 0, 1]",4,0.014021804183658700,0.3362456414360080,1.3047746617664800
ep-529823,CCC1(C)OCC(=O)O1,1.002835089807120,0.065307312,-7.513334132,7.1209,"[1, 1, 0, 0, 1]",4,-0.16966769827846100,0.36249654461764100,1.3212422213610500
ep-531801,COC1(C)CC(=O)CO1,1.0538379191088400,0.390483303,-7.580002013,5.9519,"[1, 1, 0, 0, 1]",4,-0.08509358429714750,0.334607801447681,1.444260780681520
ep-531875,COC1CCC(=O)CO1,1.0252584846731300,0.572799549,-7.498367873,3.6039,"[1, 1, 0, 0, 1]",4,-0.3914132464990850,0.35883838444978300,1.5164476892236000
ep-532075,CC1CC(=O)C(C)CO1,0.993794158588376,0.545588169,-7.362583087,2.9182,"[1, 1, 0, 0, 1]",4,-0.6931954362955880,0.4077200238102250,1.5582533362297200
ep-532096,CC1COCC(C)C1=O,0.9668644364437980,0.571711094,-7.390338694,2.2668,"[1, 0, 0, 0, 1]",4,-0.8754511838126430,-0.9959949191782530,1.3971908321568500
ep-532142,CCC(=O)C1COCO1,0.539022214846753,0.468852077,-7.435509585,3.5309,"[1, 1, 0, 0, 1]",4,-0.9757847237175770,0.512139660226875,0.2130172586576240
ep-532511,CC1CCC(=O)C(C)O1,1.0148564270663300,0.597017677,-7.456734461,3.2898,"[1, 1, 0, 0, 1]",4,-0.4920911324753840,0.37534968257247800,1.529248295894670
ep-534169,COC1OC(C)CC1=O,0.743271847584756,0.362183468,-7.681228346,3.1107,"[1, 1, 0, 0, 1]",4,-0.3660133872608820,0.34892888451618000,0.6409511574492340
ep-534179,COC1OCC(C)C1=O,0.9039153919533970,0.323815422,-7.734290537,4.1886,"[1, 1, 0, 0, 1]",4,-0.05609493699116210,0.29340805999514600,1.00557254033771
ep-534230,CC1CCOC(C)C1=O,1.017259420827800,0.552935242,-7.454829665,2.4866,"[1, 1, 0, 0, 1]",4,-0.5338998056841220,0.3620740980366330,1.5789082077358300
ep-534243,CC(=O)C1OCC(C)O1,0.5299846650164930,0.401639969,-7.550613722,2.3526,"[1, 1, 0, 0, 1]",4,-0.8448827361984280,0.4522888500882210,0.1683112065105320
ep-534272,CC1C(=O)COCC1=O,1.3884457976887300,0.118641617,-7.806944922,2.8711,"[1, 0, 0, 0, 1]",4,0.3183839292484620,-1.2997018269218700,2.294668354875740
ep-534286,CC1OCOC(C)C1=O,1.1499165738931000,0.542322803,-7.75306639,3.0384,"[1, 1, 0, 0, 1]",4,0.14375113805505300,0.21931313989757200,1.7157903095333300
ep-535111,CC1(C)CCOCC1=O,0.9803563865505320,0.608718571,-7.440679747,7.1371,"[1, 0, 0, 0, 1]",4,-0.514359504146154,-0.9561422022694460,1.1671452094541200
ep-5814,CC1(C)CCOC1,1.0322260783145800,7.971301657,-7.643132414,1.5217,"[1, 0, 0, 0, 1]",4,-0.8237321108797450,-0.5322663817603010,0.8022859666948240
ep-6327,CC1COCC1C,0.900872772330018,8.032527262,-7.581362582,4.9064,"[1, 0, 0, 0, 1]",4,-0.8806372313365730,-0.42558886188096900,0.31360409667706700
ep-6359,CC1CCOC1C,0.8886241353420170,8.087222136,-7.557960795,4.5682,"[1, 1, 0, 0, 1]",4,-0.7871293042677330,0.9820252872394330,0.40169708706698000
ep-6504,CC1COCC1=O,1.189099363566750,0.30503957,-7.629254611,1.3738,"[1, 0, 0, 0, 1]",4,-0.2764403065714350,-1.1802557132000000,1.916197416190780
ep-6535,CCC1CCOC1,1.0220903915825500,8.051847342,-7.615376807,1.5451,"[1, 0, 0, 0, 1]",4,-0.8850124868476520,-0.5124058883446960,0.7853747236002750
ep-6572,CC1CCOCC1,0.938449087847323,8.36967626,-7.695922492,6.5465,"[1, 0, 0, 0, 1]",4,-0.5753920475522180,-0.4321663780856700,0.2322105865706530
ep-6637,CC1COC(C)C1,0.8807646490001890,7.941097025,-7.546532015,5.2835,"[1, 1, 0, 0, 1]",4,-0.7679809139753340,0.9856911315073130,0.3665997799447890
ep-6638,CC1CCCOC1,0.9353575106623850,8.242327002,-7.661091925,4.8807,"[1, 0, 0, 0, 1]",4,-0.7215764575271050,-0.4487677450013040,0.3373501504266520
ep-7640,CC1OCCC1=O,1.0604448390138400,0.452797363,-7.571294371,5.3606,"[1, 1, 0, 0, 1]",4,-0.12904916868298000,0.3336595743342260,1.4913303080058600
ep-7661,CCC1CCCO1,0.8893076258256960,8.190081152,-7.658098673,3.3453,"[1, 1, 0, 0, 1]",4,-0.6844781033311810,0.9378592572521760,0.38216026594005800
ep-7852,CC1CCCCO1,0.9467833761685050,8.251850985,-7.663268836,3.4895,"[1, 1, 0, 0, 1]",4,-0.6147561950504930,0.9261471892335480,0.5271834273690460
ep-7865,CC1CC(=O)CO1,1.190471604242800,0.281365669,-7.614288352,1.3081,"[1, 1, 0, 0, 1]",4,-0.1358957821408160,0.21745880531538900,2.030372081568560
ep-7868,CC1CCC(C)O1,0.9111386649960420,8.387635771,-7.625172904,3.7641,"[1, 1, 0, 0, 1]",4,-0.708521016241811,0.9645801564763990,0.4296069640415170
ep-7990,CC1OCOC1=O,1.106715702913070,0.142043404,-7.602043231,1.4264,"[1, 1, 0, 0, 1]",4,-0.2252197881103010,0.2363848026097110,1.8111122729828900
ep-8896,O=C1COCC1=O,1.0857100100963200,-0.287080059,-8.226544402,2.907,"[1, 0, 0, 0, 1]",4,0.7732571364396300,-1.4005348489480100,1.1870455158224900
ep-8902,O=C1CCOCC1,0.9856454427693030,0.483546223,-7.393876174,5.8215,"[1, 0, 0, 0, 1]",4,-0.6543160383009580,-0.9662473720417270,1.287439656783750
ep-8910,O=C1CCCOC1,1.0200133826332100,0.431572487,-7.473605517,1.5881,"[1, 0, 0, 0, 1]",4,-0.7077335564042920,-1.061482581701860,1.5314591811953000
ep-8959,O=C1COCOC1,1.4342560336043100,0.131975193,-7.818917929,1.7362,"[1, 0, 0, 0, 1]",4,0.32216792160281100,-1.3300537021334000,2.466683580326700
ep-9006,COC1CCCO1,1.1122506701697500,7.914701987,-7.923953856,2.1967,"[1, 1, 0, 0, 1]",4,-0.05136162754289210,0.7395851609452520,0.8970466021240470
ep-9462,CC1OCC(=O)O1,1.3554990196287400,-0.086532188,-7.569933802,1.371,"[1, 1, 0, 0, 1]",4,-0.027032489306490900,0.1583853063556360,2.5516338001242600
ep-9694,O=C1COCCO1,0.9443729400344730,4.80498548,-7.364487883,4.1047,"[1, 1, 0, 0, 1]",4,-0.9107535566273660,0.7725908459023990,0.9969764099171770
